band,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8,bit9,bit10,bit11,bit12,bit13,bit14,bit15,bit16,bit17,bit18,bit19,bit20,bit21,bit22,bit23,bit24,bit25,bit26,bit27,bit28,bit29,bit30,bit31,bit32
161,0.2631645943740012,0.5758739455887857,0.609532216122259,0.7697222856409088,0.5438858930220336,0.2677962475784933,0.04253878394898292,0.6624096048524846,0.4236043798841076,0.9805079701256061,0.06531674584871416,0.5689753811959305,0.8645555987824998,0.4181368315187193,0.32948954078176285,0.9401113760403246,0.6582818612861172,0.769361656155529,0.1001681198089418,0.09323601839885576,0.5022015058097863,0.04685242860370997,0.8724207088691692,0.8234116024113907,0.46104495260240996,0.5633464884744905,0.4190731549759641,0.5646812123757262,0.12637777295189168,0.28269966484092324,0.894247369415573,0.7853555545683627
162,0.7726412093267188,0.3057660234840063,0.7207121219256429,0.7794433557777439,0.776513694799613,0.09137609260625301,0.7500364364112703,0.984386547953391,0.9840802427871532,0.8530578895984054,0.2676879362761416,0.41569297324742405,0.20970762402187015,0.19563813574794509,0.8954738576219963,0.6644636830549319,0.8030159031936251,0.47553143917217977,0.8812793275956788,0.3885917597451207,0.9232715136657369,0.45214658122789997,0.3145169808175927,0.612112172012841,0.3169640538825228,0.8107788216442342,0.8928273179256211,0.8191555216676955,0.2703046797211587,0.7470713653109282,0.43965673840696107,0.40231000517097837
163,0.8439419204080881,0.4055349745652711,0.6816600602680568,0.9336137808450318,0.338216796382273,0.6149006057951236,0.5426065725396654,0.5176462545788977,0.2230204460266031,0.06365815154744858,0.04500390145780686,0.5923365751332177,0.8282114463632787,0.5022340063672458,0.8845850643387702,0.192775406916459,0.26227183895177253,0.7374675039870592,0.9952119367300737,0.20681429697433718,0.7738883484478346,0.8661265070647777,0.13915728429894825,0.16307345946156793,0.9451221997485911,0.1487741563196554,0.5877463536722821,0.15739126236199097,0.16581297117024385,0.007858921855405931,0.7464971018290147,0.17472034035266992
164,0.6228343155367528,0.02949815059818517,0.6153349943595432,0.6248596135162905,0.7442023301974389,0.1665160948168456,0.9875653269936169,0.4753378672173002,0.5989153532630915,0.5689804540500633,0.8673695074030817,0.9729170860374049,0.4087994798255321,0.6092250553091201,0.4967544399611691,0.26899599007097263,0.945112271840684,0.9564417411587596,0.8483064590081454,0.012339998502041594,0.3797922633358326,0.2810516920606574,0.7522084079353833,0.4706471098632128,0.01463175914189141,0.8417019666928789,0.39780551497641137,0.3665369871490173,0.6167941530678949,0.7908558002634717,0.4144159531481364,0.8800422325487909
165,0.5478712652826109,0.6328641243394966,0.7993874003675633,0.9714784270232389,0.26013620472021726,0.7641589591427072,0.9371578740722829,0.26579975957223967,0.7032504461766151,0.3161660292520879,0.6114691183177288,0.5430812577641985,0.9109997776135664,0.5938291157849706,0.988408343740871,0.40924581013272043,0.5734803991589555,0.9011328411302696,0.9172237646668261,0.8988002736584232,0.8846695043945164,0.6884543435760967,0.04844353376664001,0.3500645539921048,0.9987277303317704,0.8934319398828325,0.17684722468984615,0.30180243566517917,0.03512966686843133,0.4050491559589059,0.28445156551257267,0.30252879391750953
166,0.11850876119483045,0.6463618671396056,0.34952838377270246,0.9385130432409842,0.4004128172487983,0.4476764432691688,0.8013874319820349,0.25284874274191016,0.1385759625175017,0.18327045070589598,0.010109633989562772,0.1248332024180897,0.491158616569189,0.7567581371250619,0.3458752630151517,0.6191773920937033,0.9686587634008653,0.4892633461584328,0.625229485492233,0.3002527312336236,0.6343422930244519,0.8342089846255609,0.3862613941818299,0.8110705803058751,0.44055279721261675,0.3573005656393189,0.9872201844938822,0.7180767519002739,0.48430761340063155,0.10039600927859826,0.17308493344456177,0.14096006649748405
167,0.6639157859586321,0.7113092957158068,0.6713380923229862,0.3705068640912559,0.2492344720843518,0.008772044608739038,0.47365717483187686,0.6938577028339153,0.7232701228252777,0.2830248656813519,0.7446214939919236,0.8676381915539387,0.5436737207076237,0.36918717461766193,0.011060786387763422,0.5679171059351195,0.20718942269306795,0.07883984572397951,0.3267726098069267,0.5101034014856046,0.18450160251338765,0.4002466453050275,0.4723149479103056,0.1776194051605242,0.58479456260464,0.8800646325650751,0.4582944206750137,0.9984746521055418,0.4060112964568382,0.0015951016710015198,0.6043405887647247,0.3484637238930468
168,0.09174741003590636,0.9106503224495588,0.28584950523050257,0.17250617845834615,0.5962031021025652,0.42765259047575477,0.5834533849322029,0.2280807201905385,0.4338608905722894,0.15446825658401253,0.9846400899806562,0.0935313759535783,0.22888574698554143,0.7428988084511333,0.16490072198746497,0.04824871205744263,0.8986373101710768,0.6154097035834045,0.40589590311936474,0.8522130484354256,0.32805925586932416,0.422890426786925,0.17903628682360317,0.8328778163523078,0.5831194241221018,0.2823771009440771,0.5093946195510113,0.3510560369357223,0.6408604888983145,0.9331017482428824,0.4115214545241239,0.7352867748405646
169,0.7605505573124118,0.7674198756005775,0.7128068273209329,0.1449504727791161,0.13157286069510188,0.3530987333829001,0.4130984536670883,0.37484180950772694,0.751144160347594,0.4580294666141963,0.07490322466022015,0.9420458278334948,0.8585688945385836,0.91464570890235,0.09117692427155832,0.5775870912717469,0.2845284125998886,0.09310881257345971,0.11595449973130711,0.08187688395067894,0.05194343463041451,0.26112009779444934,0.08920425671512167,0.9517661030851478,0.6436245258312874,0.2692157310545338,0.13765632282932738,0.3685190400745596,0.559551263421589,0.15767723814976642,0.996153553395261,0.7144779437284156
170,0.3351155085915326,0.28109880739490767,0.08736239308973359,0.4417318241325996,0.6426402568622419,0.3069953432700867,0.3514458412375445,0.7231182714607867,0.23290533670061775,0.9708896900812481,0.36700021664899896,0.02746751641134848,0.9711453860443323,0.5466932919346856,0.37736531844297294,0.20415395478744036,0.9717406929821361,0.12681439126362648,0.9121779347927408,0.565445029769881,0.15916158050024876,0.7769512880665188,0.15187066121731485,0.07050971422492347,0.7495614686347305,0.4291755145099012,0.850121532139934,0.8116149719925148,0.3459821466783023,0.5901150380401655,0.2267742837105441,0.81713174161112
171,0.3093229325736836,0.866838165760272,0.0695467206421625,0.7815988544672388,0.5213012930846747,0.3429149759410903,0.6157992365730754,0.4275346245710909,0.07490649824473172,0.681191770922562,0.6027221980667249,0.9645653984643663,0.14196953829978354,0.3992117764192412,0.9575266619832482,0.457825328776267,0.2380936894992145,0.6879709126451692,0.12112918953674856,0.8552317375665691,0.5174545370124751,0.9574533040513808,0.8316200733029883,0.2809976275487428,0.4277487946203036,0.3422250106896082,0.9214163162816904,0.8729229565606634,0.2369357784913374,0.35446150690572353,0.2128972490064468,0.49550377030272585
172,0.39942893111891165,0.9119390927749145,0.4724758108087357,0.5958142152799211,0.5997053483384502,0.2788576286486838,0.7328292161568807,0.22574674979981335,0.7369371115588669,0.42542666619840463,0.5251572281201741,0.3494982757923144,0.04352820105600608,0.9569391540086186,0.6211700526935016,0.27727302911637575,0.9289441092728751,0.2669661945498162,0.1271716004686072,0.4044585690346755,0.7112730326104391,0.9404173881107012,0.3777119360309301,0.1922250089559122,0.37327756872652784,0.5591059196209611,0.9714637426123244,0.7116469373975325,0.8230555390113484,0.004822591683214417,0.4943351207762018,0.2354213328193585
173,0.4611686394038419,0.8125543367326181,0.2917960038111119,0.4415744327655534,0.5873453892918599,0.07935747558553574,0.8887821629796331,0.7009955630491438,0.7855990317865073,0.7972046581461935,0.45260704128861606,0.9491944649796236,0.11967298668962623,0.9190202416951424,0.4408115123341284,0.6840826048607463,0.9015978494593941,0.019570166401361555,0.7999426941750258,0.5129725817013131,0.3835623767241989,0.9151918760752463,0.7545857261059629,0.7948959539675947,0.4637506665564537,0.4275047952813309,0.8123460536667146,0.060353563046388614,0.6141540526965972,0.2441280847667927,0.6389638505135193,0.9793298189180832
174,0.5206264037868111,0.3689805602666527,0.28421073510089845,0.6822690294214157,0.5208565900049029,0.6240992130769012,0.9386002735008226,0.7240043822100061,0.1729698382052146,0.9040215947867559,0.8297003814637669,0.5031162536414072,0.5483359332192622,0.5301374001154255,0.8327468944908963,0.11964525112437263,0.8608472123449096,0.8376889612462209,0.14362300269895656,0.958373658085486,0.6544030237960081,0.6049941940068608,0.1279680282779707,0.6918278251897708,0.2905660624051465,0.7012372802657307,0.16294795717934185,0.39175523008108515,0.769260982955027,0.503138253701819,0.45879332537324924,0.8333371437624982
175,0.8754423475521066,0.45111623574133,0.7938018048758841,0.4599948918260124,0.3087432588768728,0.004948793000225549,0.7583608434479122,0.563337925694556,0.8863725331294127,0.4221313034966123,0.39178575012447425,0.8724779651264862,0.0007091774543567242,0.8514007864586953,0.3094991036233288,0.3442963353357157,0.9938529630892277,0.18546166904051098,0.33269165070110285,0.31608247767926634,0.21144095326965517,0.8946077241358875,0.2047578468561606,0.3324741773296688,0.9815239129235596,0.3951470061128862,0.5569140308899982,0.26284383659713983,0.6736351746918594,0.018582584118904233,0.42904336644813257,0.7038779898020778
176,0.596438630466555,0.09888598737580268,0.5264996128012679,0.9093921318386334,0.9188686997891898,0.8179064267063487,0.6677594294586396,0.45482462220847397,0.2690157610252222,0.283852960951288,0.1785479498125514,0.35283341427877923,0.37951987214492666,0.028558505641033793,0.3502610868333028,0.3585726266725342,0.9225862490481428,0.042752487856279386,0.12124104849077433,0.8864956355478982,0.02656625042534211,0.3470205717453795,0.6143866343113575,0.36474053245205307,0.6302756409827163,0.661868987318316,0.8250419753638307,0.17395523931286438,0.41598793343187657,0.3771845561017334,0.23749722419180308,0.19589945297078215
177,0.9761488911046374,0.23191938326590356,0.2471806053318374,0.9121552742066551,0.6243405064311542,0.5652986250377334,0.620899660215528,0.174988873829253,0.7051723035780096,0.4200451914700527,0.06824467215394892,0.5866810483440118,0.9708807593644413,0.9797336048365485,0.32157077592560734,0.807859798048439,0.8268721175112898,0.8888003444517567,0.7129813232095157,0.1561974949247772,0.7592361657140052,0.9203794056091071,0.9870776683091089,0.3161869925372688,0.6413798521758685,0.8170160465801348,0.13784957812202447,0.8301362860016201,0.6704238467046504,0.08071914736866637,0.09427578399529968,0.6462488368588174
178,0.4025519894215015,0.9939692779509994,0.24234134513351036,0.9323503025678028,0.909987127914781,0.9638635824025045,0.030999295801949933,0.3181850527524315,0.3150472917028776,0.7884701109600194,0.9199318084820106,0.9700005064147422,0.8105971728024186,0.6490837351120259,0.06554594666157942,0.4832077973318797,0.9001649525059969,0.14450043573876192,0.10241939916160825,0.009534158112121993,0.10755752070916014,0.9894447815143618,0.18146482649721674,0.08381710573706236,0.5779485692545312,0.8787662996870276,0.08353165446958111,0.8574823968213756,0.2102442790215362,0.5482636819387499,0.8652513208676391,0.22584277646926554
179,0.7116518584154594,0.93513909681858,0.9210450985582005,0.5433781000394419,0.7441554395829567,0.34554593925245825,0.8838401674633807,0.5127894953133607,0.444114960854597,0.21471744870218623,0.9773173833305057,0.9205073117984446,0.5227079875514715,0.33565594182805536,0.5969503885742281,0.632225826825046,0.6996937355084734,0.8935070462286917,0.8856329914919058,0.593494553680261,0.7794583994637608,0.16890626164614997,0.22560868048094207,0.5425720932850631,0.2023619680294918,0.8810809420017761,0.5355175012920187,0.5055620138859928,0.7008892193371407,0.3361274590618225,0.8466601308695986,0.1808560643739625
180,0.6457163106757087,0.4610138837693337,0.3509569971225195,0.6781898032749827,0.9672220904823015,0.747001852012672,0.2718558949365355,0.6537341525952343,0.6728836189077877,0.18315161422725768,0.9805138645322169,0.1608585914158671,0.055677758711040304,0.3918048005913056,0.6516304198792643,0.05181223718355599,0.9510074455851255,0.00032163771436410915,0.31168022628285863,0.10720722859029141,0.6469984886957479,0.9383467300460162,0.8824963518122754,0.02399328627658681,0.42701019107883764,0.4484571757799112,0.4620971043991222,0.8294005276282063,0.48847166583694934,0.8150964524465445,0.018021023089336508,0.6913022747911712
181,0.38976684475989043,0.7575852982513468,0.580594423246336,0.25977221210985313,0.4570488421123372,0.06878984503911023,0.8168481051848492,0.5477297767482613,0.8521385100433435,0.3992953510647911,0.45718042472711606,0.004513603997372773,0.1925970007949116,0.6676121598776813,0.9382308627993717,0.24943390021175627,0.635665847488222,0.07067843998920764,0.5405635315953008,0.12531592146427994,0.1003177491712478,0.1455872244702041,0.340891651940326,0.7896403010466689,0.6724266016529385,0.4570964695720984,0.17562437129299968,0.76385403388868,0.5164190246500973,0.965778246888937,0.1623017460832975,0.37997351675317614
182,0.8086120705259187,0.9680130728256863,0.15290076935747388,0.28639419715178005,0.9109383896973647,0.8974848734623052,0.7922445919358732,0.2959086188180794,0.18113089420787143,0.041520221180556205,0.09837105346696373,0.4280411489006909,0.1652002955205717,0.033886005258587204,0.0382683788380731,0.8947713563026047,0.01755209893377141,0.9662050900237198,0.14467649813886407,0.8720954407074898,0.5458037962074043,0.12146124330485375,0.5006134166424905,0.33575993139143334,0.08354995525079512,0.19146095331688762,0.3318840039369746,0.5844429580884902,0.7145790268195052,0.3649597995163769,0.38559397000860485,0.9777842754918009
183,0.30637577903066293,0.6660825459260822,0.36419103935792385,0.7444624655791726,0.23920897092606863,0.02373420020144168,0.5999905747052876,0.8217666435870025,0.09444287406918184,0.4565634279107059,0.5527684470763431,0.8990248495925991,0.9480051266737141,0.4269606108645523,0.12326852986098347,0.19745457254206855,0.028855527235613354,0.8052901577795437,0.7262291150747047,0.8734679919741398,0.7172333101254539,0.11011463832421131,0.8606853321543367,0.11814105207288728,0.4798611441391686,0.8959440812983721,0.7451608937837058,0.8705249051048003,0.027370612706057784,0.1548088111397129,0.644502541101836,0.06213471575144969
184,0.9584085254469591,0.049063490489607675,0.6535247254414737,0.06990865663978985,0.1269728400042589,0.2433905016703939,0.23769615932683386,0.933962586158179,0.37726585590034734,0.07743952665519427,0.2924852175691657,0.4251830329494868,0.11052201308997034,0.1534227351455344,0.41933898369360745,0.04157406883428383,0.1247822438606847,0.25135875318573253,0.09752095319337828,0.03659612634305165,0.8819774347508544,0.7219163869701885,0.6192051049074652,0.8025760642964597,0.5097831132460705,0.05752796404440408,0.09376726375705924,0.13631498296464484,0.36027918996590635,0.6588805437849411,0.09772445050042278,0.2797799355386069
185,0.6577623190065892,0.775558914140166,0.42505361867775093,0.724833538150589,0.5657495399808578,0.9495010411131758,0.65832417753969,0.2606646571352753,0.6935406410179046,0.35610034721373807,0.9845478265208195,0.2860258217369024,0.8102094050506965,0.9037331156543187,0.28173677497257876,0.8939085269935452,0.8368437420177477,0.8404894932882158,0.9210268440152747,0.7846481408182181,0.04820784797851263,0.16138261617659788,0.08919080234077614,0.08760222201556145,0.7449169815730864,0.4870994574263028,0.9471302347350075,0.754147929693154,0.5036728448188645,0.5845516017746717,0.4723103346519937,0.7336792304146038
